ISO 8601 Time,Speed (cm/s),Heading (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2023-07-27T10:56:39.000,10.58,161.29,-10.02,3.39
2023-07-27T11:06:39.000,21.05,325.81,17.42,-11.83
2023-07-27T11:16:39.000,2.59,318.02,1.92,-1.73
2023-07-27T11:26:39.000,1.94,12.90,1.89,0.43
2023-07-27T11:36:39.000,1.61,350.05,1.59,-0.28
2023-07-27T11:46:39.000,2.45,65.59,1.01,2.23
2023-07-27T11:56:39.000,2.67,88.10,0.09,2.67
2023-07-27T12:06:39.000,3.85,87.84,0.15,3.85
2023-07-27T12:16:39.000,0.73,271.68,0.02,-0.73
2023-07-27T12:26:39.000,0.85,172.43,-0.84,0.11
2023-07-27T12:36:39.000,2.01,151.82,-1.77,0.95
2023-07-27T12:46:39.000,1.98,153.62,-1.77,0.88
2023-07-27T12:56:39.000,2.61,153.70,-2.34,1.16
2023-07-27T13:06:39.000,2.71,127.78,-1.66,2.14
2023-07-27T13:16:39.000,2.31,207.80,-2.04,-1.08
2023-07-27T13:26:39.000,0.97,178.69,-0.97,0.02
2023-07-27T13:36:39.000,2.57,229.99,-1.65,-1.97
2023-07-27T13:46:39.000,2.59,233.45,-1.54,-2.08
2023-07-27T13:56:39.000,1.35,208.21,-1.19,-0.64
2023-07-27T14:06:39.000,1.37,148.08,-1.16,0.72
2023-07-27T14:16:39.000,0.29,255.34,-0.07,-0.28
2023-07-27T14:26:39.000,1.98,236.89,-1.08,-1.66
2023-07-27T14:36:39.000,1.28,246.77,-0.51,-1.18
2023-07-27T14:46:39.000,0.75,355.19,0.75,-0.06
2023-07-27T14:56:39.000,1.91,82.79,0.24,1.90
2023-07-27T15:06:39.000,2.33,162.18,-2.22,0.71
2023-07-27T15:16:39.000,2.83,141.93,-2.23,1.75
2023-07-27T15:26:39.000,4.81,158.93,-4.49,1.73
2023-07-27T15:36:39.000,2.59,187.64,-2.56,-0.34
2023-07-27T15:46:39.000,4.71,190.77,-4.63,-0.88
2023-07-27T15:56:39.000,2.14,208.35,-1.88,-1.01
2023-07-27T16:06:39.000,2.53,233.91,-1.49,-2.05
2023-07-27T16:16:39.000,2.22,214.84,-1.82,-1.27
2023-07-27T16:26:39.000,1.32,131.53,-0.87,0.99
2023-07-27T16:36:39.000,0.44,140.77,-0.34,0.28
2023-07-27T16:46:39.000,0.46,154.22,-0.41,0.20
2023-07-27T16:56:39.000,1.74,136.95,-1.27,1.19
2023-07-27T17:06:39.000,3.00,133.37,-2.06,2.18
2023-07-27T17:16:39.000,7.77,162.27,-7.40,2.37
2023-07-27T17:26:39.000,9.03,148.89,-7.73,4.66
2023-07-27T17:36:39.000,4.13,156.93,-3.80,1.62
2023-07-27T17:46:39.000,4.12,316.67,3.00,-2.83
2023-07-27T17:56:39.000,6.83,325.35,5.62,-3.88
2023-07-27T18:06:39.000,4.08,341.18,3.86,-1.32
2023-07-27T18:16:39.000,6.98,321.89,5.49,-4.31
2023-07-27T18:26:39.000,2.63,303.77,1.46,-2.18
2023-07-27T18:36:39.000,5.05,303.77,2.81,-4.20
2023-07-27T18:46:39.000,3.86,322.93,3.08,-2.33
2023-07-27T18:56:39.000,5.02,1.02,5.02,0.09
2023-07-27T19:06:39.000,5.70,341.40,5.40,-1.82
2023-07-27T19:16:39.000,5.31,52.47,3.24,4.21
2023-07-27T19:26:39.000,5.70,109.00,-1.86,5.39
2023-07-27T19:36:39.000,4.13,78.70,0.81,4.05
2023-07-27T19:46:39.000,0.48,23.85,0.44,0.19
2023-07-27T19:56:39.000,4.34,101.85,-0.89,4.25
2023-07-27T20:06:39.000,1.65,95.19,-0.15,1.65
2023-07-27T20:16:39.000,1.71,85.43,0.14,1.70
2023-07-27T20:26:39.000,4.86,118.06,-2.29,4.29
2023-07-27T20:36:39.000,3.36,95.30,-0.31,3.35
2023-07-27T20:46:39.000,5.38,42.57,3.96,3.64
2023-07-27T20:56:39.000,7.38,62.62,3.40,6.56
2023-07-27T21:06:39.000,2.49,109.50,-0.83,2.35
2023-07-27T21:16:39.000,6.89,125.13,-3.96,5.63
2023-07-27T21:26:39.000,7.89,126.13,-4.65,6.37
2023-07-27T21:36:39.000,3.33,64.79,1.42,3.01
2023-07-27T21:46:39.000,7.44,96.41,-0.83,7.39
2023-07-27T21:56:39.000,8.15,100.50,-1.48,8.01
2023-07-27T22:06:39.000,5.41,94.54,-0.43,5.39
2023-07-27T22:16:39.000,3.71,26.24,3.33,1.64
2023-07-27T22:26:39.000,3.48,59.48,1.77,3.00
2023-07-27T22:36:39.000,6.97,117.52,-3.22,6.18
2023-07-27T22:46:39.000,4.96,136.72,-3.61,3.40
2023-07-27T22:56:39.000,3.82,146.14,-3.17,2.13
2023-07-27T23:06:39.000,1.37,229.17,-0.90,-1.04
2023-07-27T23:16:39.000,3.91,313.35,2.69,-2.85
2023-07-27T23:26:39.000,3.49,273.66,0.22,-3.48
2023-07-27T23:36:39.000,2.89,274.61,0.23,-2.88
2023-07-27T23:46:39.000,2.81,182.01,-2.81,-0.10
2023-07-27T23:56:39.000,0.18,122.80,-0.10,0.15
2023-07-28T00:06:39.000,3.25,57.85,1.73,2.75
2023-07-28T00:16:39.000,3.23,347.63,3.15,-0.69
2023-07-28T00:26:39.000,1.68,320.62,1.30,-1.06
2023-07-28T00:36:39.000,2.64,157.66,-2.44,1.00
2023-07-28T00:46:39.000,1.85,233.49,-1.10,-1.49
2023-07-28T00:56:39.000,1.37,250.93,-0.45,-1.30
2023-07-28T01:06:39.000,2.13,353.32,2.11,-0.25
2023-07-28T01:16:39.000,1.71,12.49,1.67,0.37
2023-07-28T01:26:39.000,1.18,184.34,-1.18,-0.09
2023-07-28T01:36:39.000,0.96,65.62,0.40,0.87
2023-07-28T01:46:39.000,1.54,325.55,1.27,-0.87
2023-07-28T01:56:39.000,2.37,332.69,2.11,-1.09
2023-07-28T02:06:39.000,2.88,306.94,1.73,-2.30
2023-07-28T02:16:39.000,1.53,173.02,-1.52,0.19
2023-07-28T02:26:39.000,1.52,190.79,-1.50,-0.29
2023-07-28T02:36:39.000,1.30,189.93,-1.28,-0.22
2023-07-28T02:46:39.000,1.94,185.33,-1.93,-0.18
2023-07-28T02:56:39.000,2.73,198.05,-2.59,-0.85
2023-07-28T03:06:39.000,1.57,144.86,-1.28,0.90
2023-07-28T03:16:39.000,3.00,167.16,-2.93,0.67
2023-07-28T03:26:39.000,0.12,62.66,0.05,0.10
2023-07-28T03:36:39.000,1.82,146.23,-1.51,1.01
2023-07-28T03:46:39.000,2.32,138.25,-1.73,1.54
2023-07-28T03:56:39.000,1.89,188.14,-1.87,-0.27
2023-07-28T04:06:39.000,1.65,182.77,-1.65,-0.08
2023-07-28T04:16:39.000,1.36,168.26,-1.33,0.28
2023-07-28T04:26:39.000,2.45,252.80,-0.73,-2.34
2023-07-28T04:36:39.000,2.15,231.62,-1.33,-1.68
2023-07-28T04:46:39.000,2.14,224.11,-1.54,-1.49
2023-07-28T04:56:39.000,3.09,172.58,-3.06,0.40
2023-07-28T05:06:39.000,2.29,196.71,-2.19,-0.66
2023-07-28T05:16:39.000,2.13,164.50,-2.05,0.57
2023-07-28T05:26:39.000,2.66,146.87,-2.23,1.45
2023-07-28T05:36:39.000,3.65,178.23,-3.65,0.11
2023-07-28T05:46:39.000,5.19,153.62,-4.65,2.31
2023-07-28T05:56:39.000,1.38,155.30,-1.25,0.58
2023-07-28T06:06:39.000,2.63,158.25,-2.44,0.97
2023-07-28T06:16:39.000,2.95,103.34,-0.68,2.87
2023-07-28T06:26:39.000,1.62,172.82,-1.61,0.20
2023-07-28T06:36:39.000,3.83,318.12,2.85,-2.56
2023-07-28T06:46:39.000,4.75,294.19,1.95,-4.34
2023-07-28T06:56:39.000,2.47,52.77,1.50,1.97
2023-07-28T07:06:39.000,3.29,352.44,3.26,-0.43
2023-07-28T07:16:39.000,4.03,288.43,1.28,-3.83
2023-07-28T07:26:39.000,1.25,217.34,-0.99,-0.76
2023-07-28T07:36:39.000,4.87,193.41,-4.74,-1.13
2023-07-28T07:46:39.000,5.23,172.97,-5.19,0.64
2023-07-28T07:56:39.000,6.66,159.85,-6.25,2.29
2023-07-28T08:06:39.000,3.76,154.75,-3.40,1.60
2023-07-28T08:16:39.000,5.36,163.29,-5.13,1.54
2023-07-28T08:26:39.000,5.00,147.41,-4.21,2.69
2023-07-28T08:36:39.000,2.72,149.37,-2.34,1.38
2023-07-28T08:46:39.000,2.49,228.88,-1.63,-1.87
2023-07-28T08:56:39.000,1.21,321.87,0.95,-0.75
2023-07-28T09:06:39.000,0.69,158.27,-0.64,0.26
2023-07-28T09:16:39.000,2.47,336.87,2.27,-0.97
2023-07-28T09:26:39.000,6.08,321.86,4.79,-3.76
2023-07-28T09:36:39.000,8.60,345.65,8.33,-2.13
2023-07-28T09:46:39.000,5.39,317.44,3.97,-3.65
2023-07-28T09:56:39.000,8.03,72.17,2.46,7.64
2023-07-28T10:06:39.000,13.96,84.76,1.28,13.90
2023-07-28T10:16:39.000,12.80,83.39,1.47,12.71
2023-07-28T10:26:39.000,10.20,95.27,-0.94,10.16
2023-07-28T10:36:39.000,9.34,103.40,-2.17,9.09
2023-07-28T10:46:39.000,9.86,105.53,-2.64,9.50
2023-07-28T10:56:39.000,4.48,118.34,-2.13,3.95
2023-07-28T11:06:39.000,3.82,134.76,-2.69,2.72
2023-07-28T11:16:39.000,1.60,324.77,1.31,-0.92
2023-07-28T11:26:39.000,2.08,170.75,-2.06,0.34
2023-07-28T11:36:39.000,1.35,244.86,-0.57,-1.23
2023-07-28T11:46:39.000,0.78,266.13,-0.05,-0.78
2023-07-28T11:56:39.000,5.41,319.02,4.08,-3.55
2023-07-28T12:06:39.000,5.53,341.29,5.24,-1.77
2023-07-28T12:16:39.000,6.06,336.04,5.54,-2.46
2023-07-28T12:26:39.000,5.51,348.60,5.40,-1.09
2023-07-28T12:36:39.000,2.26,344.66,2.17,-0.60
2023-07-28T12:46:39.000,0.60,275.02,0.05,-0.60
2023-07-28T12:56:39.000,0.88,334.47,0.80,-0.38
2023-07-28T13:06:39.000,2.37,38.81,1.85,1.49
2023-07-28T13:16:39.000,2.15,26.82,1.92,0.97
2023-07-28T13:26:39.000,0.89,343.10,0.85,-0.26
2023-07-28T13:36:39.000,0.86,141.28,-0.67,0.54
2023-07-28T13:46:39.000,1.05,229.22,-0.69,-0.80
2023-07-28T13:56:39.000,0.99,151.35,-0.87,0.48
2023-07-28T14:06:39.000,1.12,168.52,-1.10,0.22
2023-07-28T14:16:39.000,0.31,208.96,-0.27,-0.15
2023-07-28T14:26:39.000,1.19,284.10,0.29,-1.15
2023-07-28T14:36:39.000,1.77,258.22,-0.36,-1.73
2023-07-28T14:46:39.000,0.49,328.51,0.42,-0.26
2023-07-28T14:56:39.000,2.13,301.82,1.12,-1.81
2023-07-28T15:06:39.000,0.80,359.72,0.80,-0.00
2023-07-28T15:16:39.000,0.69,310.74,0.45,-0.52
2023-07-28T15:26:39.000,1.08,2.83,1.08,0.05
2023-07-28T15:36:39.000,0.92,325.31,0.75,-0.52
2023-07-28T15:46:39.000,1.33,320.50,1.03,-0.85
2023-07-28T15:56:39.000,0.39,330.86,0.34,-0.19
2023-07-28T16:06:39.000,1.35,105.38,-0.36,1.30
2023-07-28T16:16:39.000,2.20,182.85,-2.20,-0.11
2023-07-28T16:26:39.000,2.12,270.48,0.02,-2.12
2023-07-28T16:36:39.000,1.50,264.13,-0.15,-1.50
2023-07-28T16:46:39.000,2.26,174.67,-2.25,0.21
2023-07-28T16:56:39.000,1.35,220.07,-1.03,-0.87
2023-07-28T17:06:39.000,0.78,174.60,-0.78,0.07
2023-07-28T17:16:39.000,0.91,178.36,-0.91,0.03
2023-07-28T17:26:39.000,1.34,229.10,-0.88,-1.02
2023-07-28T17:36:39.000,1.03,129.42,-0.65,0.79
2023-07-28T17:46:39.000,1.16,217.18,-0.92,-0.70
2023-07-28T17:56:39.000,2.24,169.38,-2.20,0.41
2023-07-28T18:06:39.000,2.56,164.91,-2.48,0.67
2023-07-28T18:16:39.000,2.35,143.66,-1.89,1.39
2023-07-28T18:26:39.000,3.86,144.07,-3.13,2.27
2023-07-28T18:36:39.000,4.44,120.85,-2.28,3.81
2023-07-28T18:46:39.000,1.78,153.03,-1.59,0.81
2023-07-28T18:56:39.000,1.37,343.39,1.31,-0.39
2023-07-28T19:06:39.000,4.63,340.43,4.36,-1.55
2023-07-28T19:16:39.000,5.98,323.30,4.80,-3.58
2023-07-28T19:26:39.000,6.40,335.23,5.82,-2.68
2023-07-28T19:36:39.000,5.33,310.04,3.43,-4.08
2023-07-28T19:46:39.000,4.62,306.91,2.77,-3.69
2023-07-28T19:56:39.000,2.37,283.62,0.56,-2.30
2023-07-28T20:06:39.000,0.61,276.09,0.06,-0.61
2023-07-28T20:16:39.000,1.08,286.90,0.31,-1.03
2023-07-28T20:26:39.000,1.60,251.49,-0.51,-1.51
2023-07-28T20:36:39.000,1.66,233.96,-0.98,-1.34
2023-07-28T20:46:39.000,2.19,268.92,-0.04,-2.19
2023-07-28T20:56:39.000,3.80,127.29,-2.30,3.02
2023-07-28T21:06:39.000,2.36,181.30,-2.36,-0.05
2023-07-28T21:16:39.000,2.97,62.67,1.36,2.64
2023-07-28T21:26:39.000,2.65,331.88,2.34,-1.25
2023-07-28T21:36:39.000,4.62,322.03,3.64,-2.84
2023-07-28T21:46:39.000,4.12,311.15,2.71,-3.10
2023-07-28T21:56:39.000,4.73,27.87,4.18,2.21
2023-07-28T22:06:39.000,17.95,85.77,1.32,17.90
2023-07-28T22:16:39.000,17.10,90.92,-0.27,17.09
2023-07-28T22:26:39.000,14.35,66.65,5.69,13.17
2023-07-28T22:36:39.000,6.26,85.22,0.52,6.24
2023-07-28T22:46:39.000,6.87,101.42,-1.36,6.73
2023-07-28T22:56:39.000,6.35,125.54,-3.69,5.17
2023-07-28T23:06:39.000,4.30,135.95,-3.09,2.99
2023-07-28T23:16:39.000,3.03,148.71,-2.59,1.58
2023-07-28T23:26:39.000,0.92,100.93,-0.17,0.90
2023-07-28T23:36:39.000,2.99,307.52,1.82,-2.37
2023-07-28T23:46:39.000,2.65,8.54,2.62,0.39
2023-07-28T23:56:39.000,5.36,86.19,0.36,5.35
2023-07-29T00:06:39.000,3.45,335.08,3.13,-1.45
2023-07-29T00:16:39.000,4.43,340.33,4.17,-1.49
2023-07-29T00:26:39.000,8.29,343.50,7.95,-2.35
2023-07-29T00:36:39.000,6.76,341.00,6.40,-2.20
2023-07-29T00:46:39.000,9.52,346.65,9.26,-2.20
2023-07-29T00:56:39.000,8.52,349.39,8.37,-1.57
2023-07-29T01:06:39.000,7.90,347.74,7.72,-1.68
2023-07-29T01:16:39.000,7.05,337.57,6.52,-2.69
2023-07-29T01:26:39.000,5.56,354.46,5.53,-0.54
2023-07-29T01:36:39.000,5.97,346.26,5.80,-1.42
2023-07-29T01:46:39.000,7.21,351.53,7.13,-1.06
2023-07-29T01:56:39.000,7.24,336.01,6.61,-2.94
2023-07-29T02:06:39.000,6.91,344.30,6.65,-1.87
2023-07-29T02:16:39.000,6.21,358.11,6.21,-0.20
2023-07-29T02:26:39.000,7.17,336.60,6.58,-2.85
2023-07-29T02:36:39.000,7.75,346.83,7.55,-1.77
2023-07-29T02:46:39.000,5.00,3.68,4.99,0.32
2023-07-29T02:56:39.000,2.96,171.28,-2.93,0.45
2023-07-29T03:06:39.000,1.36,103.17,-0.31,1.33
2023-07-29T03:16:39.000,3.88,135.65,-2.78,2.71
2023-07-29T03:26:39.000,1.48,50.42,0.94,1.14
2023-07-29T03:36:39.000,3.24,356.51,3.23,-0.20
2023-07-29T03:46:39.000,1.39,316.51,1.01,-0.96
2023-07-29T03:56:39.000,5.20,339.60,4.87,-1.81
2023-07-29T04:06:39.000,4.81,328.15,4.09,-2.54
2023-07-29T04:16:39.000,2.12,340.36,1.99,-0.71
2023-07-29T04:26:39.000,3.40,348.83,3.33,-0.66
2023-07-29T04:36:39.000,4.13,321.01,3.21,-2.60
2023-07-29T04:46:39.000,3.76,319.50,2.86,-2.44
2023-07-29T04:56:39.000,4.05,329.00,3.47,-2.09
2023-07-29T05:06:39.000,2.50,351.24,2.47,-0.38
2023-07-29T05:16:39.000,3.94,264.97,-0.35,-3.93
2023-07-29T05:26:39.000,7.72,289.00,2.51,-7.30
2023-07-29T05:36:39.000,6.45,291.15,2.33,-6.01
2023-07-29T05:46:39.000,3.82,276.71,0.45,-3.79
2023-07-29T05:56:39.000,3.96,162.95,-3.78,1.16
2023-07-29T06:06:39.000,4.32,166.94,-4.21,0.98
2023-07-29T06:16:39.000,4.70,142.34,-3.72,2.87
2023-07-29T06:26:39.000,2.83,154.18,-2.55,1.23
2023-07-29T06:36:39.000,2.02,136.56,-1.47,1.39
2023-07-29T06:46:39.000,2.65,265.19,-0.22,-2.65
2023-07-29T06:56:39.000,4.97,151.10,-4.35,2.40
2023-07-29T07:06:39.000,3.57,157.61,-3.30,1.36
2023-07-29T07:16:39.000,1.83,108.08,-0.57,1.74
2023-07-29T07:26:39.000,1.69,146.94,-1.42,0.92
2023-07-29T07:36:39.000,3.08,289.04,1.00,-2.91
2023-07-29T07:46:39.000,1.55,302.82,0.84,-1.30
2023-07-29T07:56:39.000,1.43,105.17,-0.37,1.38
2023-07-29T08:06:39.000,2.48,208.74,-2.17,-1.19
2023-07-29T08:16:39.000,2.46,264.82,-0.22,-2.45
2023-07-29T08:26:39.000,2.29,300.08,1.15,-1.98
2023-07-29T08:36:39.000,2.69,160.78,-2.54,0.88
2023-07-29T08:46:39.000,2.65,185.98,-2.63,-0.28
2023-07-29T08:56:39.000,5.53,154.67,-5.00,2.37
2023-07-29T09:06:39.000,7.51,155.89,-6.85,3.07
2023-07-29T09:16:39.000,6.40,153.68,-5.74,2.84
2023-07-29T09:26:39.000,4.76,152.96,-4.24,2.16
2023-07-29T09:36:39.000,1.75,42.24,1.30,1.18
2023-07-29T09:46:39.000,1.53,302.66,0.82,-1.28
2023-07-29T09:56:39.000,6.21,337.55,5.74,-2.37
2023-07-29T10:06:39.000,4.82,325.93,3.99,-2.70
2023-07-29T10:16:39.000,4.69,79.27,0.87,4.61
2023-07-29T10:26:39.000,11.32,60.85,5.51,9.88
2023-07-29T10:36:39.000,14.61,71.82,4.56,13.88
2023-07-29T10:46:39.000,13.42,66.00,5.46,12.26
2023-07-29T10:56:39.000,11.17,72.60,3.34,10.66
2023-07-29T11:06:39.000,11.05,78.52,2.20,10.83
2023-07-29T11:16:39.000,6.57,68.60,2.40,6.12
2023-07-29T11:26:39.000,4.29,314.22,2.99,-3.08
2023-07-29T11:36:39.000,5.25,20.55,4.92,1.84
2023-07-29T11:46:39.000,3.55,35.79,2.88,2.08
2023-07-29T11:56:39.000,4.65,356.37,4.64,-0.29
2023-07-29T12:06:39.000,4.82,326.14,4.01,-2.69
2023-07-29T12:16:39.000,4.07,128.64,-2.54,3.18
2023-07-29T12:26:39.000,2.29,216.38,-1.84,-1.36
2023-07-29T12:36:39.000,2.96,316.03,2.13,-2.05
2023-07-29T12:46:39.000,4.99,349.02,4.90,-0.95
2023-07-29T12:56:39.000,6.73,341.73,6.39,-2.11
2023-07-29T13:06:39.000,8.23,340.72,7.77,-2.72
2023-07-29T13:16:39.000,7.01,347.84,6.85,-1.48
2023-07-29T13:26:39.000,5.56,341.30,5.27,-1.78
2023-07-29T13:36:39.000,5.21,346.69,5.07,-1.20
2023-07-29T13:46:39.000,5.15,347.44,5.03,-1.12
2023-07-29T13:56:39.000,1.17,359.28,1.17,-0.01
2023-07-29T14:06:39.000,0.76,266.41,-0.05,-0.76
2023-07-29T14:16:39.000,1.16,270.22,0.00,-1.16
2023-07-29T14:26:39.000,2.02,134.19,-1.41,1.45
2023-07-29T14:36:39.000,1.67,242.39,-0.77,-1.48
2023-07-29T14:46:39.000,1.02,323.14,0.81,-0.61
2023-07-29T14:56:39.000,1.90,296.10,0.83,-1.70
2023-07-29T15:06:39.000,1.96,243.44,-0.88,-1.76
2023-07-29T15:16:39.000,1.22,249.79,-0.42,-1.15
2023-07-29T15:26:39.000,2.33,146.74,-1.95,1.28
2023-07-29T15:36:39.000,0.91,178.15,-0.91,0.03
2023-07-29T15:46:39.000,2.18,156.96,-2.01,0.86
2023-07-29T15:56:39.000,1.92,108.39,-0.61,1.82
2023-07-29T16:06:39.000,2.38,200.06,-2.23,-0.82
2023-07-29T16:16:39.000,1.57,206.79,-1.40,-0.71
2023-07-29T16:26:39.000,2.12,92.39,-0.09,2.12
2023-07-29T16:36:39.000,1.39,104.79,-0.35,1.34
2023-07-29T16:46:39.000,3.45,148.62,-2.95,1.80
2023-07-29T16:56:39.000,3.29,170.75,-3.25,0.53
2023-07-29T17:06:39.000,1.39,289.15,0.46,-1.31
2023-07-29T17:16:39.000,1.75,319.99,1.34,-1.13
2023-07-29T17:26:39.000,3.51,306.94,2.11,-2.80
2023-07-29T17:36:39.000,4.14,349.22,4.07,-0.78
2023-07-29T17:46:39.000,2.90,293.63,1.16,-2.66
2023-07-29T17:56:39.000,3.33,335.03,3.02,-1.40
2023-07-29T18:06:39.000,3.00,297.94,1.41,-2.65
2023-07-29T18:16:39.000,1.72,260.23,-0.29,-1.70
2023-07-29T18:26:39.000,2.68,136.46,-1.94,1.85
2023-07-29T18:36:39.000,3.82,137.61,-2.82,2.57
2023-07-29T18:46:39.000,5.74,155.79,-5.23,2.35
2023-07-29T18:56:39.000,4.97,197.78,-4.73,-1.52
2023-07-29T19:06:39.000,5.57,151.76,-4.91,2.64
2023-07-29T19:16:39.000,8.11,131.11,-5.33,6.11
2023-07-29T19:26:39.000,5.26,144.81,-4.30,3.03
2023-07-29T19:36:39.000,2.08,42.36,1.54,1.40
2023-07-29T19:46:39.000,2.99,77.32,0.66,2.92
2023-07-29T19:56:39.000,1.84,337.56,1.70,-0.70
2023-07-29T20:06:39.000,1.77,15.41,1.71,0.47
2023-07-29T20:16:39.000,3.29,349.80,3.24,-0.58
2023-07-29T20:26:39.000,5.52,301.06,2.85,-4.73
2023-07-29T20:36:39.000,6.32,310.88,4.13,-4.78
2023-07-29T20:46:39.000,7.78,297.87,3.64,-6.88
2023-07-29T20:56:39.000,6.67,303.01,3.63,-5.59
2023-07-29T21:06:39.000,5.27,70.57,1.75,4.97
2023-07-29T21:16:39.000,4.72,170.26,-4.65,0.80
2023-07-29T21:26:39.000,8.19,136.40,-5.93,5.65
2023-07-29T21:36:39.000,5.17,146.56,-4.31,2.85
2023-07-29T21:46:39.000,4.30,127.62,-2.62,3.40
2023-07-29T21:56:39.000,2.03,186.34,-2.02,-0.22
2023-07-29T22:06:39.000,5.03,337.78,4.65,-1.90
2023-07-29T22:16:39.000,6.52,337.19,6.01,-2.53
2023-07-29T22:26:39.000,4.22,326.97,3.54,-2.30
2023-07-29T22:36:39.000,4.98,329.97,4.31,-2.49
2023-07-29T22:46:39.000,8.22,101.35,-1.62,8.06
2023-07-29T22:56:39.000,11.64,91.23,-0.25,11.64
2023-07-29T23:06:39.000,10.82,101.33,-2.13,10.61
2023-07-29T23:16:39.000,10.17,101.08,-1.96,9.98
2023-07-29T23:26:39.000,8.87,92.57,-0.40,8.86
2023-07-29T23:36:39.000,5.56,93.72,-0.36,5.55
2023-07-29T23:46:39.000,9.32,106.04,-2.58,8.96
2023-07-29T23:56:39.000,6.52,132.72,-4.42,4.79
2023-07-30T00:06:39.000,4.13,96.87,-0.49,4.10
2023-07-30T00:16:39.000,3.86,150.28,-3.35,1.91
2023-07-30T00:26:39.000,2.83,187.28,-2.81,-0.36
2023-07-30T00:36:39.000,2.20,197.13,-2.10,-0.65
2023-07-30T00:46:39.000,3.80,302.52,2.05,-3.21
2023-07-30T00:56:39.000,4.57,320.10,3.51,-2.93
2023-07-30T01:06:39.000,6.59,327.57,5.56,-3.53
2023-07-30T01:16:39.000,4.76,340.59,4.49,-1.58
2023-07-30T01:26:39.000,1.41,64.45,0.61,1.28
2023-07-30T01:36:39.000,6.75,201.21,-6.30,-2.44
2023-07-30T01:46:39.000,5.14,167.48,-5.02,1.11
2023-07-30T01:56:39.000,5.14,115.63,-2.22,4.64
2023-07-30T02:06:39.000,6.11,123.96,-3.41,5.07
2023-07-30T02:16:39.000,6.97,129.68,-4.45,5.36
2023-07-30T02:26:39.000,7.69,118.70,-3.69,6.74
2023-07-30T02:36:39.000,7.08,126.13,-4.18,5.72
2023-07-30T02:46:39.000,5.62,101.31,-1.10,5.51
2023-07-30T02:56:39.000,6.26,102.98,-1.41,6.10
2023-07-30T03:06:39.000,4.88,83.37,0.56,4.85
2023-07-30T03:16:39.000,2.71,46.02,1.88,1.95
2023-07-30T03:26:39.000,4.65,333.19,4.15,-2.10
2023-07-30T03:36:39.000,4.54,321.52,3.56,-2.83
2023-07-30T03:46:39.000,2.23,327.64,1.88,-1.19
2023-07-30T03:56:39.000,1.53,309.45,0.97,-1.18
2023-07-30T04:06:39.000,0.43,262.85,-0.05,-0.43
2023-07-30T04:16:39.000,0.81,31.08,0.70,0.42
2023-07-30T04:26:39.000,2.31,290.86,0.82,-2.16
2023-07-30T04:36:39.000,3.54,322.10,2.79,-2.17
2023-07-30T04:46:39.000,4.78,349.30,4.70,-0.89
2023-07-30T04:56:39.000,4.29,332.48,3.80,-1.98
2023-07-30T05:06:39.000,4.52,339.24,4.23,-1.60
2023-07-30T05:16:39.000,4.18,308.07,2.58,-3.29
2023-07-30T05:26:39.000,2.18,304.42,1.23,-1.80
2023-07-30T05:36:39.000,1.85,210.93,-1.59,-0.95
2023-07-30T05:46:39.000,1.47,244.75,-0.63,-1.33
2023-07-30T05:56:39.000,0.57,18.11,0.54,0.18
2023-07-30T06:06:39.000,0.95,44.81,0.68,0.67
2023-07-30T06:16:39.000,3.39,200.59,-3.17,-1.19
2023-07-30T06:26:39.000,6.40,173.89,-6.36,0.68
2023-07-30T06:36:39.000,6.07,130.34,-3.93,4.63
2023-07-30T06:46:39.000,2.63,246.80,-1.03,-2.42
2023-07-30T06:56:39.000,2.45,186.26,-2.44,-0.27
2023-07-30T07:06:39.000,1.78,158.72,-1.66,0.65
2023-07-30T07:16:39.000,1.10,254.53,-0.29,-1.06
2023-07-30T07:26:39.000,0.17,45.57,0.12,0.12
2023-07-30T07:36:39.000,1.34,334.58,1.21,-0.57
2023-07-30T07:46:39.000,3.22,11.84,3.15,0.66
2023-07-30T07:56:39.000,12.41,62.13,5.80,10.97
2023-07-30T08:06:39.000,8.25,58.89,4.26,7.07
2023-07-30T08:16:39.000,13.52,58.70,7.03,11.55
2023-07-30T08:26:39.000,13.15,72.95,3.85,12.57
2023-07-30T08:36:39.000,2.99,136.46,-2.17,2.06
2023-07-30T08:46:39.000,5.78,87.64,0.24,5.77
2023-07-30T08:56:39.000,4.75,284.06,1.16,-4.61
2023-07-30T09:06:39.000,3.78,277.95,0.52,-3.75
2023-07-30T09:16:39.000,0.63,236.45,-0.35,-0.53
2023-07-30T09:26:39.000,1.90,189.89,-1.87,-0.33
2023-07-30T09:36:39.000,4.12,123.87,-2.30,3.42
2023-07-30T09:46:39.000,4.42,143.90,-3.57,2.60
2023-07-30T09:56:39.000,8.30,157.29,-7.66,3.20
2023-07-30T10:06:39.000,6.20,141.39,-4.84,3.87
2023-07-30T10:16:39.000,2.73,147.28,-2.29,1.47
2023-07-30T10:26:39.000,1.77,261.21,-0.27,-1.75
2023-07-30T10:36:39.000,2.29,337.14,2.11,-0.89
2023-07-30T10:46:39.000,2.33,337.83,2.16,-0.88
2023-07-30T10:56:39.000,5.75,320.45,4.43,-3.66
2023-07-30T11:06:39.000,3.94,326.19,3.28,-2.19
2023-07-30T11:16:39.000,4.72,341.75,4.48,-1.48
